Reward,Win,Sprint,DateTime,Flag
564.81590,False,67,2024-06-18 16:00:13.860433,False
545.72093,False,66,2024-06-18 16:00:13.860433,False
542.79101,False,66,2024-06-18 16:00:13.860433,False
529.31316,False,63,2024-06-18 16:00:13.860433,False
555.74840,False,67,2024-06-18 16:00:13.860433,False
607.63222,False,66,2024-06-18 16:00:13.860433,False
609.13395,False,67,2024-06-18 16:00:13.860433,False
528.64413,False,64,2024-06-18 16:00:13.860433,False
496.70059,False,66,2024-06-18 16:00:13.860433,False
626.74526,False,68,2024-06-18 16:00:13.860433,False
592.76088,False,68,2024-06-18 16:00:13.860433,False
542.45157,False,66,2024-06-18 16:00:13.860433,False
480.91680,False,63,2024-06-18 16:00:13.860433,False
547.08774,False,67,2024-06-18 16:00:13.860433,False
586.58863,False,68,2024-06-18 16:00:13.860433,False
560.63899,False,68,2024-06-18 16:00:13.860433,False
499.25898,False,63,2024-06-18 16:00:13.860433,False
546.45294,False,65,2024-06-18 16:00:13.860433,False
594.74256,False,68,2024-06-18 16:00:13.860433,False
510.79996,False,63,2024-06-18 16:00:13.860433,False
557.61182,False,66,2024-06-18 16:00:13.860433,False
612.73047,False,71,2024-06-18 16:00:13.860433,False
661.17605,True,55,2024-06-18 16:00:13.860433,False
558.22496,False,57,2024-06-18 17:01:27.617335,True
655.21650,False,60,2024-06-18 17:01:27.617335,True
568.98557,False,57,2024-06-18 17:01:27.617335,True
728.25971,False,64,2024-06-18 17:01:27.617335,True
537.15529,False,56,2024-06-18 17:01:27.617335,True
826.25571,False,64,2024-06-18 17:01:27.617335,True
566.14798,False,57,2024-06-18 17:01:27.617335,True
782.27295,False,64,2024-06-18 17:01:27.617335,True
830.94169,False,65,2024-06-18 17:01:27.617335,True
933.70492,True,63,2024-06-18 17:01:27.617335,True
538.19886,False,57,2024-06-18 17:01:27.617335,True
776.96022,False,64,2024-06-18 17:01:27.617335,True
724.55586,False,62,2024-06-18 17:01:27.617335,True
902.50163,False,66,2024-06-18 17:01:27.617335,True
811.44595,False,64,2024-06-18 17:01:27.617335,True
706.71098,False,64,2024-06-18 17:01:27.617335,True
963.98255,True,57,2024-06-18 17:01:27.617335,True
577.79673,False,58,2024-06-18 17:01:27.617335,True
542.29553,False,57,2024-06-18 17:01:27.617335,True
807.43659,False,65,2024-06-18 17:01:27.617335,True
750.97978,False,64,2024-06-18 17:01:27.617335,True
609.24282,False,59,2024-06-18 17:01:27.617335,True
824.74629,False,63,2024-06-18 17:01:27.617335,True
818.40967,False,64,2024-06-18 17:01:27.617335,True
856.26311,False,64,2024-06-18 17:01:27.617335,True
674.09988,False,60,2024-06-18 17:01:27.617335,True
851.73766,False,65,2024-06-18 17:01:27.617335,True
562.94065,False,58,2024-06-18 17:01:27.617335,True
555.92640,False,59,2024-06-18 17:01:27.617335,True
762.61775,False,65,2024-06-18 17:01:27.617335,True
636.94457,False,62,2024-06-18 17:01:27.617335,True
651.38307,False,63,2024-06-18 17:01:27.617335,True
558.94193,False,59,2024-06-18 17:01:27.617335,True
795.08633,False,64,2024-06-18 17:01:27.617335,True
720.98015,False,63,2024-06-18 17:01:27.617335,True
565.16310,False,58,2024-06-18 17:01:27.617335,True
604.66960,False,58,2024-06-18 17:01:27.617335,True
796.62813,False,62,2024-06-18 17:01:27.617335,True
736.75966,False,62,2024-06-18 17:01:27.617335,True
575.70754,False,57,2024-06-18 17:01:27.617335,True
553.59513,False,59,2024-06-18 17:01:27.617335,True
824.06705,False,63,2024-06-18 17:01:27.617335,True
824.26075,False,65,2024-06-18 17:01:27.617335,True
562.44665,False,57,2024-06-18 17:01:27.617335,True
721.84848,False,63,2024-06-18 17:01:27.617335,True
563.68574,False,58,2024-06-18 17:01:27.617335,True
1014.77176,True,55,2024-06-18 17:01:27.617335,True
859.13244,False,65,2024-06-18 17:01:27.617335,True
588.06152,False,57,2024-06-18 17:01:27.617335,True
627.36929,False,58,2024-06-18 17:01:27.617335,True
741.86831,False,64,2024-06-18 17:01:27.617335,True
625.75842,False,59,2024-06-18 17:01:27.617335,True
859.19334,False,64,2024-06-18 17:01:27.617335,True
792.33711,False,65,2024-06-18 17:01:27.617335,True
902.30907,False,65,2024-06-18 17:01:27.617335,True
815.51527,False,65,2024-06-18 17:01:27.617335,True
766.15428,False,64,2024-06-18 17:01:27.617335,True
713.44789,False,63,2024-06-18 17:01:27.617335,True
608.92036,False,58,2024-06-18 17:01:27.617335,True
857.46108,False,65,2024-06-18 17:01:27.617335,True
728.35594,False,63,2024-06-18 17:01:27.617335,True
752.69047,False,63,2024-06-18 17:01:27.617335,True
696.83600,False,63,2024-06-18 17:01:27.617335,True
735.56725,False,62,2024-06-18 17:01:27.617335,True
772.90656,False,63,2024-06-18 17:01:27.617335,True
746.67058,False,62,2024-06-18 17:01:27.617335,True
574.94892,False,58,2024-06-18 17:01:27.617335,True
740.69038,False,64,2024-06-18 17:01:27.617335,True
909.99873,False,64,2024-06-18 17:01:27.617335,True
818.18267,False,62,2024-06-18 17:01:27.617335,True
815.26502,False,65,2024-06-18 17:01:27.617335,True
965.18786,True,56,2024-06-18 17:01:27.617335,True
958.12395,True,59,2024-06-18 17:01:27.617335,True
822.04984,False,66,2024-06-18 17:01:27.617335,True
549.86266,False,58,2024-06-18 17:01:27.617335,True
591.56219,False,58,2024-06-18 17:01:27.617335,True
772.33684,False,65,2024-06-18 17:01:27.617335,True
791.87090,False,63,2024-06-18 17:01:27.617335,True
986.85289,True,55,2024-06-18 17:01:27.617335,True
791.97074,False,65,2024-06-18 17:01:27.617335,True
756.81632,False,64,2024-06-18 17:01:27.617335,True
813.65418,False,64,2024-06-18 17:01:27.617335,True
618.28991,False,58,2024-06-18 17:01:27.617335,True
598.97743,False,58,2024-06-18 17:01:27.617335,True
546.19281,False,57,2024-06-18 17:01:27.617335,True
843.20205,False,65,2024-06-18 17:01:27.617335,True
873.60047,False,66,2024-06-18 17:01:27.617335,True
564.71919,False,57,2024-06-18 17:01:27.617335,True
789.65707,False,64,2024-06-18 17:01:27.617335,True
575.69644,False,58,2024-06-18 17:01:27.617335,True
658.66618,False,63,2024-06-18 17:01:27.617335,True
590.52585,False,58,2024-06-18 17:01:27.617335,True
600.86901,False,58,2024-06-18 17:01:27.617335,True
705.99101,False,62,2024-06-18 17:01:27.617335,True
695.13177,False,63,2024-06-18 17:01:27.617335,True
546.19676,False,57,2024-06-18 17:01:27.617335,True
665.22696,False,61,2024-06-18 17:01:27.617335,True
769.19159,False,62,2024-06-18 17:01:27.617335,True
579.67791,False,57,2024-06-18 17:01:27.617335,True
790.37401,False,64,2024-06-18 17:01:27.617335,True
574.45700,False,69,2024-06-18 17:36:25.306598,False
623.96779,True,60,2024-06-18 17:36:25.306598,False
600.62208,False,70,2024-06-18 17:36:25.306598,False
536.41675,False,68,2024-06-18 17:36:25.306598,False
569.79171,False,69,2024-06-18 17:36:25.306598,False
586.44880,False,69,2024-06-18 17:36:25.306598,False
489.04544,False,62,2024-06-18 17:36:25.306598,False
601.58829,False,69,2024-06-18 17:36:25.306598,False
571.02299,False,70,2024-06-18 17:36:25.306598,False
517.16457,False,67,2024-06-18 17:36:25.306598,False
529.87956,False,67,2024-06-18 17:36:25.306598,False
520.67038,False,66,2024-06-18 17:36:25.306598,False
551.55644,False,68,2024-06-18 17:36:25.306598,False
554.68637,False,67,2024-06-18 17:36:25.306598,False
553.69622,False,68,2024-06-18 17:36:25.306598,False
595.38873,False,68,2024-06-18 17:36:25.306598,False
565.44253,False,69,2024-06-18 17:36:25.306598,False
553.31863,False,68,2024-06-18 17:36:25.306598,False
602.72907,False,69,2024-06-18 17:36:25.306598,False
491.06816,False,65,2024-06-18 17:36:25.306598,False
583.11620,False,68,2024-06-18 17:36:25.306598,False
547.40346,False,68,2024-06-18 17:36:25.306598,False
561.66663,False,65,2024-06-18 17:36:25.306598,False
590.11104,False,68,2024-06-18 17:36:25.306598,False
561.97878,False,69,2024-06-18 17:36:25.306598,False
527.31144,False,67,2024-06-18 17:36:25.306598,False
643.67576,False,70,2024-06-18 17:36:25.306598,False
606.46727,False,67,2024-06-18 17:36:25.306598,False
527.27050,False,67,2024-06-18 17:36:25.306598,False
519.58864,False,65,2024-06-18 17:36:25.306598,False
563.54462,False,70,2024-06-18 17:36:25.306598,False
604.68631,False,69,2024-06-18 17:36:25.306598,False
567.83541,False,69,2024-06-18 17:36:25.306598,False
555.89935,False,68,2024-06-18 17:36:25.306598,False
547.74775,False,68,2024-06-18 17:36:25.306598,False
545.80867,False,68,2024-06-18 17:36:25.306598,False
540.13630,False,66,2024-06-18 17:36:25.306598,False
596.92065,False,69,2024-06-18 17:36:25.306598,False
574.07995,False,70,2024-06-18 17:36:25.306598,False
504.29463,False,63,2024-06-18 17:36:25.306598,False
518.26770,False,67,2024-06-18 17:36:25.306598,False
525.09359,False,66,2024-06-18 17:36:25.306598,False
545.41523,False,68,2024-06-18 17:36:25.306598,False
505.69864,False,67,2024-06-18 17:36:25.306598,False
538.00098,False,68,2024-06-18 17:36:25.306598,False
594.26548,False,68,2024-06-18 17:36:25.306598,False
613.33140,False,69,2024-06-18 17:36:25.306598,False
613.14024,False,69,2024-06-18 17:36:25.306598,False
548.26692,False,69,2024-06-18 17:36:25.306598,False
616.79277,True,63,2024-06-18 17:36:25.306598,False
580.30937,False,70,2024-06-18 17:36:25.306598,False
444.87232,False,62,2024-06-18 17:36:25.306598,False
526.39280,False,67,2024-06-18 17:36:25.306598,False
561.36079,False,69,2024-06-18 17:36:25.306598,False
533.08916,False,68,2024-06-18 17:36:25.306598,False
541.00885,False,67,2024-06-18 17:36:25.306598,False
619.11179,False,70,2024-06-18 17:36:25.306598,False
430.03641,False,61,2024-06-18 17:36:25.306598,False
629.47222,False,70,2024-06-18 17:36:25.306598,False
531.23376,False,68,2024-06-18 17:36:25.306598,False
526.13433,False,68,2024-06-18 17:36:25.306598,False
603.39141,False,69,2024-06-18 17:36:25.306598,False
550.66159,False,68,2024-06-18 17:36:25.306598,False
504.89342,False,64,2024-06-18 17:36:25.306598,False
584.59744,True,63,2024-06-18 17:36:25.306598,False
589.71402,False,67,2024-06-18 17:36:25.306598,False
528.70195,False,66,2024-06-18 17:36:25.306598,False
562.33947,False,69,2024-06-18 17:36:25.306598,False
625.78303,True,64,2024-06-18 17:36:25.306598,False
544.08425,False,68,2024-06-18 17:36:25.306598,False
505.87974,False,66,2024-06-18 17:36:25.306598,False
530.24466,False,67,2024-06-18 17:36:25.306598,False
549.52176,False,69,2024-06-18 17:36:25.306598,False
542.29694,False,68,2024-06-18 17:36:25.306598,False
549.31402,False,68,2024-06-18 17:36:25.306598,False
626.25677,True,59,2024-06-18 17:36:25.306598,False
536.70105,False,67,2024-06-18 17:36:25.306598,False
538.38238,False,66,2024-06-18 17:36:25.306598,False
548.85538,False,67,2024-06-18 17:36:25.306598,False
533.95409,False,67,2024-06-18 17:36:25.306598,False
507.39111,False,64,2024-06-18 17:36:25.306598,False
589.61676,False,70,2024-06-18 17:36:25.306598,False
586.16084,False,70,2024-06-18 17:36:25.306598,False
619.06531,False,70,2024-06-18 17:36:25.306598,False
535.12238,False,68,2024-06-18 17:36:25.306598,False
484.96784,False,65,2024-06-18 17:36:25.306598,False
554.18573,False,67,2024-06-18 17:36:25.306598,False
572.83532,False,69,2024-06-18 17:36:25.306598,False
606.34880,False,71,2024-06-18 17:36:25.306598,False
487.49655,False,67,2024-06-18 17:36:25.306598,False
532.66379,False,68,2024-06-18 17:36:25.306598,False
571.34448,False,67,2024-06-18 17:36:25.306598,False
538.29214,False,68,2024-06-18 17:36:25.306598,False
598.30773,False,70,2024-06-18 17:36:25.306598,False
508.54560,False,67,2024-06-18 17:36:25.306598,False
593.85625,False,70,2024-06-18 17:36:25.306598,False
561.30638,False,67,2024-06-18 17:36:25.306598,False
573.82985,True,65,2024-06-18 17:36:25.306598,False
596.73586,False,70,2024-06-18 17:36:25.306598,False
589.59991,False,68,2024-06-18 17:36:25.306598,False
777.23342,False,65,2024-06-18 18:05:35.537535,True
821.50306,False,65,2024-06-18 18:05:35.537535,True
507.69905,False,56,2024-06-18 18:05:35.537535,True
691.04669,False,63,2024-06-18 18:05:35.537535,True
735.38002,False,64,2024-06-18 18:05:35.537535,True
942.63159,True,63,2024-06-18 18:05:35.537535,True
814.42831,False,66,2024-06-18 18:05:35.537535,True
622.17053,False,63,2024-06-18 18:05:35.537535,True
656.31203,False,64,2024-06-18 18:05:35.537535,True
648.27364,False,62,2024-06-18 18:05:35.537535,True
612.08524,False,62,2024-06-18 18:05:35.537535,True
645.48496,False,62,2024-06-18 18:05:35.537535,True
649.77907,False,63,2024-06-18 18:05:35.537535,True
660.57740,False,63,2024-06-18 18:05:35.537535,True
660.33850,False,62,2024-06-18 18:05:35.537535,True
581.00559,False,61,2024-06-18 18:05:35.537535,True
557.98070,False,61,2024-06-18 18:05:35.537535,True
619.99110,False,63,2024-06-18 18:05:35.537535,True
624.60800,False,63,2024-06-18 18:05:35.537535,True
906.81597,False,66,2024-06-18 18:05:35.537535,True
592.86696,False,62,2024-06-18 18:05:35.537535,True
711.59477,False,64,2024-06-18 18:05:35.537535,True
773.70131,False,65,2024-06-18 18:05:35.537535,True
630.35587,False,63,2024-06-18 18:05:35.537535,True
615.89793,False,63,2024-06-18 18:05:35.537535,True
601.14249,False,61,2024-06-18 18:05:35.537535,True
583.61323,False,62,2024-06-18 18:05:35.537535,True
689.45505,False,64,2024-06-18 18:05:35.537535,True
793.58946,False,64,2024-06-18 18:05:35.537535,True
488.75639,False,56,2024-06-18 18:05:35.537535,True
676.20481,False,63,2024-06-18 18:05:35.537535,True
658.16816,False,63,2024-06-18 18:05:35.537535,True
719.96720,False,64,2024-06-18 18:05:35.537535,True
774.65884,False,65,2024-06-18 18:05:35.537535,True
648.02493,False,63,2024-06-18 18:05:35.537535,True
633.77267,False,62,2024-06-18 18:05:35.537535,True
829.01269,False,65,2024-06-18 18:05:35.537535,True
719.51182,False,64,2024-06-18 18:05:35.537535,True
749.45122,False,65,2024-06-18 18:05:35.537535,True
843.75652,False,66,2024-06-18 18:05:35.537535,True
739.16206,False,64,2024-06-18 18:05:35.537535,True
738.88752,False,65,2024-06-18 18:05:35.537535,True
563.11800,False,61,2024-06-18 18:05:35.537535,True
856.44073,False,66,2024-06-18 18:05:35.537535,True
850.22514,False,66,2024-06-18 18:05:35.537535,True
821.17160,False,64,2024-06-18 18:05:35.537535,True
831.55107,False,65,2024-06-18 18:05:35.537535,True
673.74495,False,62,2024-06-18 18:05:35.537535,True
683.82694,False,61,2024-06-18 18:05:35.537535,True
736.46355,False,64,2024-06-18 18:05:35.537535,True
659.45999,False,62,2024-06-18 18:05:35.537535,True
608.78583,False,62,2024-06-18 18:05:35.537535,True
722.96274,False,64,2024-06-18 18:05:35.537535,True
685.15183,False,64,2024-06-18 18:05:35.537535,True
648.69246,False,63,2024-06-18 18:05:35.537535,True
899.09650,False,66,2024-06-18 18:05:35.537535,True
598.87636,False,61,2024-06-18 18:05:35.537535,True
736.97716,False,64,2024-06-18 18:05:35.537535,True
486.64152,False,56,2024-06-18 18:05:35.537535,True
756.43202,False,63,2024-06-18 18:05:35.537535,True
636.99102,False,63,2024-06-18 18:05:35.537535,True
499.82887,False,56,2024-06-18 18:05:35.537535,True
686.51022,False,64,2024-06-18 18:05:35.537535,True
861.21036,False,64,2024-06-18 18:05:35.537535,True
669.23365,False,63,2024-06-18 18:05:35.537535,True
826.01227,False,65,2024-06-18 18:05:35.537535,True
547.22836,False,61,2024-06-18 18:05:35.537535,True
614.26333,False,62,2024-06-18 18:05:35.537535,True
689.93257,False,63,2024-06-18 18:05:35.537535,True
654.83994,False,62,2024-06-18 18:05:35.537535,True
638.37199,False,63,2024-06-18 18:05:35.537535,True
798.48923,False,65,2024-06-18 18:05:35.537535,True
607.98363,False,62,2024-06-18 18:05:35.537535,True
477.36153,False,56,2024-06-18 18:05:35.537535,True
708.87762,False,64,2024-06-18 18:05:35.537535,True
828.41475,False,66,2024-06-18 18:05:35.537535,True
692.98513,False,63,2024-06-18 18:05:35.537535,True
639.95656,False,63,2024-06-18 18:05:35.537535,True
485.33596,False,56,2024-06-18 18:05:35.537535,True
693.73119,False,63,2024-06-18 18:05:35.537535,True
681.95656,False,63,2024-06-18 18:05:35.537535,True
688.02846,False,63,2024-06-18 18:05:35.537535,True
695.20770,False,63,2024-06-18 18:05:35.537535,True
795.37521,False,65,2024-06-18 18:05:35.537535,True
676.65958,False,64,2024-06-18 18:05:35.537535,True
817.40326,False,66,2024-06-18 18:05:35.537535,True
650.54724,False,63,2024-06-18 18:05:35.537535,True
589.59911,False,60,2024-06-18 18:05:35.537535,True
641.61175,False,63,2024-06-18 18:05:35.537535,True
786.95943,False,65,2024-06-18 18:05:35.537535,True
763.45493,False,65,2024-06-18 18:05:35.537535,True
763.36635,False,63,2024-06-18 18:05:35.537535,True
677.74435,False,63,2024-06-18 18:05:35.537535,True
789.00888,False,65,2024-06-18 18:05:35.537535,True
874.16548,False,67,2024-06-18 18:05:35.537535,True
555.75492,False,61,2024-06-18 18:05:35.537535,True
654.05394,False,63,2024-06-18 18:05:35.537535,True
655.42403,False,63,2024-06-18 18:05:35.537535,True
650.91245,False,63,2024-06-18 18:05:35.537535,True
571.50540,False,62,2024-06-18 18:05:35.537535,True
491.90881,False,67,2024-06-19 13:43:53.300760,False
495.87259,False,66,2024-06-19 13:43:53.300760,False
525.12923,False,66,2024-06-19 13:43:53.300760,False
527.68619,False,68,2024-06-19 13:43:53.300760,False
523.20643,False,66,2024-06-19 13:43:53.300760,False
672.56559,True,58,2024-06-19 13:43:53.300760,False
577.85760,False,70,2024-06-19 13:43:53.300760,False
513.20349,False,66,2024-06-19 13:43:53.300760,False
590.52108,False,69,2024-06-19 13:43:53.300760,False
607.56237,True,58,2024-06-19 13:43:53.300760,False
662.15232,True,55,2024-06-19 13:43:53.300760,False
589.61181,False,69,2024-06-19 13:43:53.300760,False
606.84916,False,70,2024-06-19 13:43:53.300760,False
580.82672,False,68,2024-06-19 13:43:53.300760,False
419.64458,False,61,2024-06-19 13:43:53.300760,False
556.28510,False,67,2024-06-19 13:43:53.300760,False
